blockNo,trialNo,prop,qty,startPrice,endPrice,step,oppBid,price,winner
0,0,0.16666666666666666,100,101.772129217032,0,,0,,
0,1,0.16666666666666666,100,137.46202051795626,0,,0,,
0,2,0.16666666666666666,100,101.84841733485987,0,,0,,
0,3,0.16666666666666666,100,106.90354673327785,0,,0,,
0,4,0.16666666666666666,100,76.57919609496417,0,,0,,
0,5,0.16666666666666666,100,90.81803658383384,0,,0,,
0,6,0.16666666666666666,100,56.50369162954099,0,,0,,
0,7,0.16666666666666666,100,141.7759978343473,0,,0,,
0,8,0.16666666666666666,100,144.51135027836443,0,,0,,
0,9,0.16666666666666666,100,132.16640467479493,0,,0,,
0,10,0.16666666666666666,100,88.63347586649195,0,,0,,
0,11,0.16666666666666666,100,62.978667411728665,0,,0,,
1,0,0.16666666666666666,100,139.71350448967425,0,,0,,
1,1,0.16666666666666666,100,72.17798491481659,0,,0,,
1,2,0.16666666666666666,100,141.7232532440745,0,,0,,
1,3,0.16666666666666666,100,96.57988630712404,0,,0,,
1,4,0.16666666666666666,100,108.69855225342906,0,,0,,
1,5,0.16666666666666666,100,83.65970135680867,0,,0,,
1,6,0.16666666666666666,100,87.77030798931331,0,,0,,
1,7,0.16666666666666666,100,61.24187085166308,0,,0,,
1,8,0.16666666666666666,100,142.2638812247873,0,,0,,
1,9,0.16666666666666666,100,117.93558239428958,0,,0,,
1,10,0.16666666666666666,100,92.07192236810813,0,,0,,
1,11,0.16666666666666666,100,91.14920195425218,0,,0,,
2,0,0.16666666666666666,100,72.4060870321958,0,,0,,
2,1,0.16666666666666666,100,103.95978192364548,0,,0,,
2,2,0.16666666666666666,100,94.86612997319288,0,,0,,
2,3,0.16666666666666666,100,110.61833581039852,0,,0,,
2,4,0.16666666666666666,100,137.63806900126835,0,,0,,
2,5,0.16666666666666666,100,141.81967806779363,0,,0,,
2,6,0.16666666666666666,100,78.97731815913464,0,,0,,
2,7,0.16666666666666666,100,76.40869992638726,0,,0,,
2,8,0.16666666666666666,100,78.56789420862629,0,,0,,
2,9,0.16666666666666666,100,81.80636404707822,0,,0,,
2,10,0.16666666666666666,100,133.84399441941497,0,,0,,
2,11,0.16666666666666666,100,127.55365097941002,0,,0,,
3,0,0.16666666666666666,100,125.00719143144805,0,,0,,
3,1,0.16666666666666666,100,144.33659084157856,0,,0,,
3,2,0.16666666666666666,100,93.67678328255262,0,,0,,
3,3,0.16666666666666666,100,65.97844247881024,0,,0,,
3,4,0.16666666666666666,100,63.38229094602059,0,,0,,
3,5,0.16666666666666666,100,70.81624383109089,0,,0,,
3,6,0.16666666666666666,100,132.63632156080604,0,,0,,
3,7,0.16666666666666666,100,135.17525068547226,0,,0,,
3,8,0.16666666666666666,100,56.404886006388686,0,,0,,
3,9,0.16666666666666666,100,125.34374633280851,0,,0,,
3,10,0.16666666666666666,100,149.52552109439975,0,,0,,
3,11,0.16666666666666666,100,107.65589802960773,0,,0,,
4,0,0.16666666666666666,100,90.55222766639419,0,,0,,
4,1,0.16666666666666666,100,103.04110234045669,0,,0,,
4,2,0.16666666666666666,100,89.50459622792815,0,,0,,
4,3,0.16666666666666666,100,135.58844424368777,0,,0,,
4,4,0.16666666666666666,100,63.0268901537776,0,,0,,
4,5,0.16666666666666666,100,87.93149680499168,0,,0,,
4,6,0.16666666666666666,100,145.8090931743952,0,,0,,
4,7,0.16666666666666666,100,93.6848550956296,0,,0,,
4,8,0.16666666666666666,100,104.50659505266448,0,,0,,
4,9,0.16666666666666666,100,131.47210241803504,0,,0,,
4,10,0.16666666666666666,100,83.47632884845974,0,,0,,
4,11,0.16666666666666666,100,65.25352065034869,0,,0,,
5,0,0.16666666666666666,100,101.58060706843128,0,,0,,
5,1,0.16666666666666666,100,111.64003159542067,0,,0,,
5,2,0.16666666666666666,100,124.20260381506066,0,,0,,
5,3,0.16666666666666666,100,131.5708849532046,0,,0,,
5,4,0.16666666666666666,100,142.92564263047353,0,,0,,
5,5,0.16666666666666666,100,117.4112516879398,0,,0,,
5,6,0.16666666666666666,100,81.75270609967254,0,,0,,
5,7,0.16666666666666666,100,119.75999930906607,0,,0,,
5,8,0.16666666666666666,100,60.03836667070763,0,,0,,
5,9,0.16666666666666666,100,105.2084444054457,0,,0,,
5,10,0.16666666666666666,100,92.09959743703273,0,,0,,
5,11,0.16666666666666666,100,61.4123758256252,0,,0,,
